bug_id,bug_status,version,keywords,short_desc,component,attachments
1329722,CLOSED-ERRATA,24,,compat-gcc-34-c++ RPM unsatisfied dependency,compat-gcc-34,
1329758,CLOSED-CURRENTRELEASE,25,,supertuxkart crashes when I click on story mode,supertuxkart,
1329791,CLOSED-ERRATA,24,,Segfault on launch,openttd,"crash.log, crash.sav, crash.png"
1329814,CLOSED-ERRATA,24,,Coin3 causes segfault in python-pivy,Coin3,
1329908,CLOSED-CURRENTRELEASE,24,,"[comps] LXQt group description is the same as for LXDE, may confuse users to see two list entries for LXDE",comps,"Screenshot_fedora-test_2016-04-24_22:52:41.png, Screenshot_fedora-test_2016-04-24_22:53:09.png, diff.log, po.patch"
1329919,CLOSED-ERRATA,25,,sendmail-auth.conf filter never matchs on failregex condition,fail2ban,
1329995,CLOSED-ERRATA,24,,"""Write to disk"" needs to be pressed twice on drives with mounted partitions",liveusb-creator,
1329999,CLOSED-CURRENTRELEASE,24,,As-WARNING **: failed to rescan: Failed to parse [path] file: cannot process file of type text/plain,gnome-software,
1330010,CLOSED-RAWHIDE,25,,python-osprofiler: Provide a Python 3 subpackage,python-osprofiler,0001-Provide-Python-3-subpackage.patch
1330031,CLOSED-RAWHIDE,25,,armv7hl: SQLFetchScroll && SQL_FETCH_PRIOR misbehaving,postgresql-odbc,
1330055,CLOSED-CURRENTRELEASE,25,,Replace UDisks2 by Storaged,Changes Tracking,
1330087,CLOSED-ERRATA,24,,high CPU load followed by segfault,pcsc-lite-ccid,
1330089,CLOSED-ERRATA,24,Triaged,ibus panel in the KDE panel does nothing when clicked,imsettings,ibus-icon-in-kde-panel-size-seems-normal.png
1330098,CLOSED-ERRATA,24,,FTBFS: segmentation fault during build,coq,
1330102,CLOSED-ERRATA,24,,FTBFS:,ldc,
1330108,CLOSED-ERRATA,24,,FTBFS: Makefile:226: recipe for target 'testinstall' failed,gap,
1330150,CLOSED-ERRATA,24,EasyFix,"When using the lxqt desktop, konsole defaults to the proportional font ""DejaVu Sans""",lxqt-qtplugin,wrong-default-font-for-konsole-in-lxqt.png
1330174,CLOSED-ERRATA,24,,test suite fails on s390x,qemu,SSDT.dsl
1330208,CLOSED-ERRATA,24,,vagrant plugin install gives error,vagrant,
1330231,CLOSED-ERRATA,24,,"pssh fails with ""ValueError: the fd 5 must be in non-blocking mode""",pssh,
1330298,CLOSED-CURRENTRELEASE,24,,Missing Administration Tools on Xfce LiveCD (x86_64) and ARM disk image,LiveCD - Xfce,
1330318,CLOSED-ERRATA,24,CommonBugs,rpm-ostree status error: Error calling StartServiceByName for org.projectatomic.rpmostree1: Timeout was reached,selinux-policy,
1330442,CLOSED-ERRATA,25,Reopened,Package docker-selinux is missing interface files,docker,
1330461,CLOSED-ERRATA,24,,[abrt] ibus-typing-booster: hunspell_table.py:444:update_candidates:AttributeError: 'editor' object has no attribute '_transliterated_string',ibus-typing-booster,"backtrace, environ"
1330472,CLOSED-ERRATA,24,,Jenkins returns HTTP/1.1 503 Service Unavailable,jenkins,jenkins.log
1330501,CLOSED-ERRATA,25,,New version of Sigil is available,sigil,
1330514,CLOSED-ERRATA,24,,Harden all packages: traceroute executables should use PIE and have RELRO enabled,traceroute,
1330519,CLOSED-ERRATA,24,,Harden all packages: funzip executable should use PIE and have RELRO enabled,unzip,
1330736,CLOSED-ERRATA,24,,Kernel 4.5.2 panic on boot with Lenovo T540p,kernel,IMG_4642.JPG
1330766,CLOSED-ERRATA,24,"CommonBugs, Reopened",[abrt] realmd: g_cancellable_is_cancelled(): realmd killed by SIGSEGV,realmd,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages, 0001-fix2.patch"
1330820,CLOSED-ERRATA,24,,"blivet.errors.DeviceError: ('cannot replace active format', 'sde1')",anaconda,"anaconda-tb, anaconda.log, environ, journalctl, lsblk_output, nmcli_dev_list, os_info, program.log, storage.log, ifcfg.log, anaconda.log, program.log, storage.log, anaconda-tb"
1330862,CLOSED-ERRATA,24,Reopened,Note font problem with mscore-2.0.3-2.fc24,mscore,"Satz-1.mscz, Eleanor Rigby.mscz, Screenshot from 2016-05-08 05-49-49.png, Screenshot from 2016-05-09 06-51-36.png"
1331001,CLOSED-ERRATA,24,,Hostname with IPv6 address returning status code 400 BAD request,python-urllib3,urllib3-ipv6-repro.py
1331021,CLOSED-ERRATA,25,Patch,"Assertion ""(_cairo_atomic_int_get (&(&surface->ref_count)->ref_count) > 0)",cairo,
1331077,CLOSED-ERRATA,24,,sshd doesn't start during installation,openssh,journalctl
1331092,CLOSED-ERRATA,24,,kvm+THP/corruption in 4.5.x kernel,kernel,
1331120,CLOSED-RAWHIDE,24,,Add support for running --make-ostree-live with --no-virt (and inside mock),lorax,
1331282,CLOSED-ERRATA,24,,Required obsolete and provides,google-noto-emoji-fonts,
1331317,CLOSED-ERRATA,24,Reopened,Server-dvd doesn't boot from flash drive created by dd,pungi,
1331325,CLOSED-CURRENTRELEASE,25,,[PATCH] Disable sslv3 in nagios-plugins,nagios-plugins,"nagios-plugins-0009-Disable-ssl-v3.patch, nagios-plugins.spec.diff"
1331338,CLOSED-ERRATA,24,,[abrt] ibus-typing-booster: hunspell_table.py:1278:_process_key_event:AttributeError: 'editor' object has no attribute 'trans',ibus-typing-booster,"backtrace, environ"
1331357,CLOSED-ERRATA,24,,Xfce polkit agent reported policykit error,selinux-policy,
1331358,CLOSED-RAWHIDE,24,,please pull translations on 2016/05/02,comps,
1331369,CLOSED-CURRENTRELEASE,25,Reopened,ostree alters initramfs,ostree,
1331382,CLOSED-ERRATA,25,Reopened,Anaconda layout indicator does not switch the keyboard layout when clicked when running in Workstation live,mutter,"anaconda.log, switch-kb-layout.png, anaconda-beta-1.2.log, test.py"
1331397,CLOSED-ERRATA,24,,[abrt] hawaii-shell: QObjectPrivate::isSignalConnected(): hawaii killed by SIGSEGV,hawaii-shell,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1331405,CLOSED-ERRATA,24,,Required obsolete and provides,google-noto-cjk-fonts,
1331455,CLOSED-ERRATA,24,,hawaii qt platformtheme plugin doesn't set FixedFont,hawaii-workspace,
1331458,CLOSED-ERRATA,24,,Segfault on d8 startup or via rubygem-therubyracer,v8,v8-3.14.5.10-backport-IsValid-changes.patch
1331475,CLOSED-RAWHIDE,25,,bash segfaults when started via unshare --pid without forking,bash,bash-sigsegv.txt
1331480,CLOSED-ERRATA,24,,FTBFS on Fedora 24 and Rawhide: src/spaces.h: nonnull argument 'this' compared to NULL,v8,"root.log, build.log, v8-3.28.33-remove-this-eq-null.patch"
1331484,CLOSED-ERRATA,24,,Cannot load module due to module's .la file missing,openldap,
1331504,CLOSED-ERRATA,24,,Live images in Fedora 24 Beta-1.1 compose are labelled 'Alpha',distribution,
1331548,CLOSED-ERRATA,24,,[selinux-policy-targeted] blocks graphical login,selinux-policy-targeted,
1331552,CLOSED-ERRATA,24,,libvirt should not disable auto_login of iscsi-targets that are *not* used by libvirt.,libvirt,0017-use-nonpersistent-iscsi-discovery.patch
1331619,CLOSED-ERRATA,24,,after update selinux-policy and selinux-policy-targeted to 3.13.1-183 version computer stop boot after reboot,selinux-policy-targeted,IMG_20160429_080104.jpg
1331630,CLOSED-ERRATA,24,,Anaconda crashed during installation,python-blivet,"anaconda_crash.log, journal-boot.log, anaconda.log, lvm.log, program.log, storage.log, lsblk.log, anaconda-crash.tar"
1331654,CLOSED-CURRENTRELEASE,24,,"Select area to grab on firefox -> high cpu usage, no dialog window.",gnome-screenshot,
1331668,CLOSED-ERRATA,24,,Selinux policy update 3.13.1-183.fc24 causes gdm to fail to load,selinux-policy,
1331713,CLOSED-ERRATA,25,,Bogus BuildRequires: qhull-devel,blender,
1331820,CLOSED-ERRATA,24,Patch,test_sparse_file fails,borgbackup,Fix-testsuite-on-XFS-1331820.patch
1331834,CLOSED-ERRATA,24,,initramfs are no longer hostonly by default,spin-kickstarts,
1331864,CLOSED-RAWHIDE,25,,ValueError: Error enabling service chronyd: 1,anaconda,"anaconda-tb, anaconda.log, environ, lsblk_output, lvm.log, nmcli_dev_list, os_info, program.log, storage.log, syslog, ifcfg.log"
1331869,CLOSED-RAWHIDE,24,,i686 images are about 400MB larger than x86_64 images,lorax,
1331898,CLOSED-ERRATA,24,"FutureFeature, Reopened, Triaged",python-docker-py-1.8.1 is available,python-docker-py,rebase-helper-debug.log
1331926,CLOSED-ERRATA,24,,AVC denied accounts-daemon write access root,accountsservice,
1331927,CLOSED-ERRATA,24,,AVC denied systemd getattr unix_stream_socket,selinux-policy,
1331932,CLOSED-CURRENTRELEASE,24,,Latest selinux-policy or selinux-policy-targeted broke my X environment,selinux-policy,Xorg.0.log.old
1331943,CLOSED-ERRATA,24,,g++ ICE on literal floats,gmp,"ccfiepao.out, stacktrace, tmp-coreihwl_submul_1.s, gmp-6.1.99-20160531.fc24.src.rpm, gmp-6.1.99-20160531.fc24.x86_64.rpm"
1331965,CLOSED-CURRENTRELEASE,24,,missing Dependencies - nothing provides libicuuc.so.56,v8,
1331980,CLOSED-CURRENTRELEASE,24,,SELinux is preventing systemd-user-se from 'create' accesses on the file .#nologinBgczG4.,selinux-policy,dnf.rpm.log
1331983,CLOSED-ERRATA,24,,linker errors in boost (built with gcc-6.0.0) when building with gcc-6.1.1,boost,"build-of-csdiff-against-boost-1.60.0-5.fc25.txt.gz, build-of-csdiff-against-boost-1.60.0-6.fc25.txt.gz"
1332067,CLOSED-ERRATA,24,"Reopened, Triaged",triggering the assertion during base.reset(),hawkey,testdnf.py
1332102,CLOSED-CURRENTRELEASE,25,,Removing Perl from Build Root,Changes Tracking,
1332103,CLOSED-ERRATA,24,,"Qt5 applications (quassel-client, qdbusviewer-qt5, lyx) fail to start in Gnome",qgnomeplatform,quasselclient.out
1332115,CLOSED-ERRATA,25,,New ncrack release available,ncrack,ncrack.spec
1332146,CLOSED-ERRATA,24,,FTBFS: dfu_firmware_dfu_func: assertion failed,fwupd,
1332151,CLOSED-ERRATA,24,Reopened,[abrt] evolution-data-server: icaltimezone_load_builtin_timezone(): evolution-calendar-factory-subprocess killed by SIGSEGV,evolution-data-server,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages, valgrind.log"
1332181,CLOSED-CURRENTRELEASE,24,,Need improvements in string,comps,
1332215,CLOSED-ERRATA,24,,pulp-ostree has broken dependencies in the rawhide tree,pulp-ostree,
1332263,CLOSED-CURRENTRELEASE,25,,pmcd.log noise upon targeting by pmfind -m probe=,pcp,
1332274,CLOSED-ERRATA,24,,enki: TypeError: decorated slot has no signature compatible with Document.documentDataChanged[],enki,
1332451,CLOSED-ERRATA,24,,emacs starts in a very small window,emacs,emacs-small-window.png
1332485,CLOSED-ERRATA,24,,blank Alert List,setroubleshoot,SETroubleshoot.png
1332491,CLOSED-ERRATA,24,Reopened,NetworkManager-openconnect not saving username in dialog,NetworkManager,
1332538,CLOSED-RAWHIDE,24,"EasyFix, Triaged",pyanaconda.packaging.PayloadError: DNF error: error reading package headerTraceback (most recent call last):,libdnf,"anaconda-tb, anaconda.log, dnf.log, dnf.rpm.log, environ, lsblk_output, lvm.log, nmcli_dev_list, os_info, program.log, storage.log, syslog, ifcfg.log, packaging.log"
1332623,CLOSED-ERRATA,24,,breaks upgrade path,python-dateutil,dnf.log
1332673,CLOSED-ERRATA,25,,Package also Tools/ (or at least swig.gdb),swig,
1332682,CLOSED-ERRATA,25,,Enable B+ tree on-disk database,goaccess,
1332701,CLOSED-ERRATA,24,,libvirt generates xml that generates 'device must be of type qxl' error,libvirt,"file_1332701.txt, file_1332701.txt, file_1332701.txt, file_1332701.txt"
1332729,CLOSED-ERRATA,25,,"mod_auth_mellon loaded before mod_auth_openidc makes the latter not be recognized for ""AuthType openid-connect""",mod_auth_mellon,
1332821,CLOSED-ERRATA,24,,"Crash on ""Select"" in ""Open with"" dialog",firefox,
1332830,CLOSED-ERRATA,26,"Reopened, Triaged",DNF builddep is not consistently installing packages providing capabilities properly,dnf,mgabug18343-builddep-debugdata.tar.xz
1332873,CLOSED-CURRENTRELEASE,25,,X1 Yoga: Rotation sensor not working,kernel,
1332926,CLOSED-ERRATA,24,Reopened,"Program terminated with signal SIGSEGV, Segmentation fault.",icecat,"coredumpctl_gdb_1660.txt, coredumpctl-icecat-38.8.txt, coredumpctl-icecat-38.8.0-5.txt, icecat_bt, commit-791afbb, coredumpctl-dump-2107-icecat.txt"
1332928,CLOSED-ERRATA,24,,"Fails to require namespaced gem names, e.g. net-ssh",rubygem-bundler_ext,0001-Update-to-bundler_ext-0.4.1.-rhbz-1332928.patch
1332978,CLOSED-ERRATA,25,,update to a newer release or merge with pypy package,pypy3,
1332985,CLOSED-ERRATA,24,,Error: nothing provides libclsmm.sopt.so()(64bit) needed by cp2k-3.0-1.fc24.x86_64.,cp2k,
1333033,CLOSED-ERRATA,24,,Correct selinux context for stunnel logging,selinux-policy,
1333105,CLOSED-RAWHIDE,24,,ssh-agent enters busy loop when running out of fds,openssh,
1333106,CLOSED-ERRATA,24,,Server deployment fails due to SELinux policy changes on current Fedora Rawhide and F24 (2016-05-21),selinux-policy,"ausearch, dnssec-audit.log"
1333160,CLOSED-ERRATA,24,Reopened,"mod_auth_mellon loaded before mod_auth_openidc makes the latter not be recognized for ""AuthType openid-connect""",mod_auth_mellon,
1333169,CLOSED-ERRATA,25,,tracer ships both python2 and python3 libraries in the same package,tracer,"0001-Don-t-install-both-python2-and-python3-libraries.patch, 0001-Split-RPM-package-into-separate-python2-and-python3-.patch, 0001-More-changes-in-.spec-file.patch"
1333183,CLOSED-ERRATA,24,,kjots is not available on F24,kjots,
1333261,CLOSED-CURRENTRELEASE,24,,Running ipa-server-install produces AVC denials about dirsrv_t and null_device_t,389-ds-base,
1333391,CLOSED-ERRATA,24,Reopened,python3-breathe sphinx extension doesn't work,python-breathe,
1333424,CLOSED-ERRATA,24,,crash in the gtk ui when selecting compatmonitor0,qemu,
1333453,CLOSED-CURRENTRELEASE,25,,i915 flickering external display,xorg-x11-drv-intel,"dmesg.txt, journal.txt"
1333480,CLOSED-ERRATA,24,,Eclipse won't start a fresh workspace,eclipse-nls,"log.txt, fcdtdebugger_log.txt, pkgs.txt, eclipse_files, eclipse-clean-debug-consoleLog.stdout.txt, eclipse-without-cdt.stdout.log, eclipse-with-nls.stdout.log, eclipse-nls-messages, eclipse.log"
1333489,CLOSED-ERRATA,25,,torque-libs should not require torque,torque,
1333523,CLOSED-ERRATA,24,Regression,Quoted backslashes gets repeated when taken from history,tcsh,PR-526-Fix-regression-when-using-UP-ARROW-key.patch
1333530,CLOSED-ERRATA,24,,AttributeError: 'Box' object has no attribute 'get_model',anaconda,"anaconda-tb, anaconda.log, environ, journalctl, lsblk_output, lvm.log, nmcli_dev_list, os_info, program.log, storage.log, ifcfg.log"
1333550,CLOSED-ERRATA,25,,"Pantheon not a valid ""registered value"" for desktop environment",desktop-file-utils,
1333588,CLOSED-ERRATA,24,,storaged path has changed --> runs as unconfined_service_t,selinux-policy,
1333695,CLOSED-ERRATA,24,,gcc build inconsistency - FTBFS in gas/config/tc-arm.c,cross-binutils,bz1333695.patch
1333729,CLOSED-CURRENTRELEASE,25,,[abrt] copr-cli: ConfigParser.py:512:_read:MissingSectionHeaderError: File contains no section headers.,copr-cli,"backtrace, dso_list, environ"
1333778,CLOSED-ERRATA,24,,SELinux is preventing gssproxy from 'getattr' accesses on the filesystem /.,selinux-policy,
1333792,CLOSED-ERRATA,25,Reopened,"wrong count in ""my projects"" overview",copr-frontend,Screenshot from 2016-05-06 14-17-31.png
1333816,CLOSED-RAWHIDE,25,,python-django-threadedcomments: Provide a Python 3 subpackage,python-django-threadedcomments,"python-django-threadedcomments.spec, python-django-threadedcomments.patch, python-django-threadedcomments.spec, python-django-threadedcomments.spec"
1333817,CLOSED-RAWHIDE,25,,python-flask-classy: Provide a Python 3 subpackage,python-flask-classy,"0001-version-update-and-add-Python3.patch, 0001-New-version-and-Python3-support.patch"
1333818,CLOSED-RAWHIDE,25,,python-gerritlib: Provide a Python 3 subpackage,python-gerritlib,"0001-update-python-and-gerritlib.patch, 0001-New-upstream-version-modernized-specfile-Python2-3-s.patch, 0001-New-upstream-version-modernized-specfile-Python2-3-s.patch"
1333819,CLOSED-RAWHIDE,25,,python-gntp: Provide a Python 3 subpackage,python-gntp,"0001-Add-Python3-and-version-update.patch, 0001-add-python3-and-update-version.patch"
1333823,CLOSED-ERRATA,25,,python-landslide: Provide a Python 3 subpackage,python-landslide,"python-landslide.spec, python-landslide.spec, python-landslide.spec, python-landslide.spec, 0001-Fix-shebang-and-package-python3-subpackage.patch"
1333825,CLOSED-RAWHIDE,25,,python-pyramid-mako: Provide a Python 3 subpackage,python-pyramid-mako,0001-add-python-3-and-update-to-1.0.2.patch
1333827,CLOSED-RAWHIDE,25,,python-setuptools_git: Provide a Python 3 subpackage,python-setuptools_git,0001-add-Python3-and-opdate-to-1.1.patch
1333828,CLOSED-ERRATA,25,,python-setuptools_hg: Provide a Python 3 subpackage,python-setuptools_hg,0001-Add-Python3.patch
1333888,CLOSED-ERRATA,24,Reopened,shim in F24 needs upstream d01421eb5ae6 for working with grub 2.02-0.26 and later on AARCH64,shim-signed,
1333899,CLOSED-ERRATA,24,,"recommended packages do not get installed in a default Workstation install, so fonts like Carlito/Caladea are missing",libreoffice,
1333901,CLOSED-ERRATA,24,,glibc: getnameinfo: fix memory leak and incorrect truncation checks,glibc,
1333905,CLOSED-ERRATA,25,,Please package version 5.6.10 of aqbanking to solve Comdirect issue,aqbanking,
1333987,CLOSED-ERRATA,24,,yumex-dnf fails and must exit,yumex-dnf,
1333998,CLOSED-ERRATA,24,i18n,"After Russian install, console keymap is 'us', not 'ru'",systemd,"anaconda.log, dnf.log, dnf.rpm.log, journal.log, ks-script-5pepjbk3.log, ks-script-huo8ag6_.log, ks-script-xfr7kjrt.log, packaging.log, program.log, storage.log, legacy_test.c"
1334032,CLOSED-ERRATA,25,,tracer is missing a required for python-lxml,tracer,
1334061,CLOSED-ERRATA,25,,selinux-policy package clashes with package pam on pam_selinux.8 manpage,selinux-policy,
1334075,CLOSED-ERRATA,24,,"TPM prevents grub menu, drops to grub rescue; BIOS settings no help",grub2,"anaconda.log, journal.log, program.log, tpm.diff"
1334115,CLOSED-ERRATA,24,,SELinux is preventing xenconsoled from 'ioctl' accesses on the chr_file /dev/xen/privcmd.,selinux-policy,
1334125,CLOSED-ERRATA,25,,parrot 8.1.0 is FTBSF on aarch64 and Power64,parrot,
1334150,CLOSED-ERRATA,24,,gssproxy daemon cannot start if the user apache does not exist,gssproxy,
1334210,CLOSED-RAWHIDE,25,,rpm build fails due to upstream tests,python-docutils,
1334212,CLOSED-ERRATA,24,,FTBFS: recipe for target 'gecode/float/var/float.o' failed,gecode,conversion.patch
1334221,CLOSED-CURRENTRELEASE,24,,[abrt] tracker: track_set_filename(): tracker-extract killed by SIGSEGV,tracker,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1334289,CLOSED-ERRATA,24,,glibc: ldconfig -X should not remove stale symbolic links,glibc,
1334409,CLOSED-ERRATA,24,,The 0.13 update had an API change that breaks pyOpenSSL,pyOpenSSL,
1334453,CLOSED-CURRENTRELEASE,24,,[abrt] kernel BUG at include/linux/page-flags.h:272! [drm],xorg-x11-drv-intel,dmesg
1334478,CLOSED-CURRENTRELEASE,24,,glibc.i686 leaks into the Fedora 24 x86_64 Workstation compose,comps,
